IRAS 01037+1219,016.608333,+12.598056,01 06 26.0,+12 35 53,Optical/near-IR atlas of OH/IR stars (Jimenez-Esteban+ 2005),J/A+A/431/779
IRAS 01085+3022,017.816250,+30.635000,01 11 15.9,+30 38 06,Optical/near-IR atlas of OH/IR stars (Jimenez-Esteban+ 2005),J/A+A/431/779
IRAS 02404+2150,040.818750,+22.059722,02 43 16.5,+22 03 35,Optical/near-IR atlas of OH/IR stars (Jimenez-Esteban+ 2005),J/A+A/431/779
IRAS 02420+1206,041.189583,+12.317500,02 44 45.5,+12 19 03,Optical/near-IR atlas of OH/IR stars (Jimenez-Esteban+ 2005),J/A+A/431/779
IRAS 02547+1106,044.364583,+11.301667,02 57 27.5,+11 18 06,Optical/near-IR atlas of OH/IR stars (Jimenez-Esteban+ 2005),J/A+A/431/779
IRAS 03507+1115,058.370417,+11.406111,03 53 28.9,+11 24 22,Optical/near-IR atlas of OH/IR stars (Jimenez-Esteban+ 2005),J/A+A/431/779
IRAS 12562+2324,194.662083,+23.139167,12 58 38.9,+23 08 21,Optical/near-IR atlas of OH/IR stars (Jimenez-Esteban+ 2005),J/A+A/431/779
IRAS 15060+0947,227.107083, +9.605000,15 08 25.7,+09 36 18,Optical/near-IR atlas of OH/IR stars (Jimenez-Esteban+ 2005),J/A+A/431/779
IRAS 15262+0400,232.182083, +3.828611,15 28 43.7,+03 49 43,Optical/near-IR atlas of OH/IR stars (Jimenez-Esteban+ 2005),J/A+A/431/779
IRAS 16235+1900,246.447917,+18.892500,16 25 47.5,+18 53 33,Optical/near-IR atlas of OH/IR stars (Jimenez-Esteban+ 2005),J/A+A/431/779
IRAS 16503+0529,253.200833, +5.407500,16 52 48.2,+05 24 27,Optical/near-IR atlas of OH/IR stars (Jimenez-Esteban+ 2005),J/A+A/431/779
IRAS 16523+0745,253.693750, +7.674167,16 54 46.5,+07 40 27,Optical/near-IR atlas of OH/IR stars (Jimenez-Esteban+ 2005),J/A+A/431/779
